Time,Latitude,Longitude
532,30.31767021462683,120.0233984514247
533,30.31767021558429,120.0232303241636
534,30.31762698215927,120.0231097827841
535,30.31762082761853,120.0229618907888
536,30.31759013032154,120.0227902219789
537,30.31757177449392,120.0226503183832
538,30.31756566653871,120.0225288636804
539,30.31751092318736,120.022329364177
540,30.31751092348337,120.0222334305748
541,30.31745659403759,120.0220740314356
542,30.31742060221732,120.0219324197532
543,30.31741462137638,120.0217744208326
544,30.31726085409127,120.0218663246738
545,30.31715056632859,120.0219257665038
546,30.31707609458591,120.0219672101502
547,30.31700805136008,120.0220136214569
548,30.31692392690809,120.0220802026189
549,30.31682981242739,120.0221169187782
550,30.31674240166459,120.0221524438487
551,30.31668295221955,120.0222022186104
552,30.31658678506311,120.022250096125
553,30.31651292839749,120.0222948007134
554,30.31643469216394,120.0223455366987
555,30.31636249386263,120.0223833350073
556,30.31628600458687,120.0224271403245
557,30.31621039590913,120.0224762574533
558,30.31608629790501,120.0225703163446
559,30.31600810534226,120.0225897277431
560,30.31595489423795,120.022629310984
561,30.31586401412878,120.0226665472886
562,30.31574172265879,120.0227399686824
563,30.31567684283466,120.0227458790651
564,30.31556263449096,120.0228170872121
565,30.31550406530404,120.0228496433743
566,30.31542548051253,120.0228722826968
567,30.31536716945599,120.0228957953356
568,30.31531269828843,120.0229209172394
569,30.31524990816989,120.0229416244461
570,30.31521209372642,120.0229477165947
571,30.31514510086169,120.0229846288817
572,30.31507560906467,120.023000166351
573,30.31499327333842,120.023034590283
574,30.31494905971786,120.0230494308568
575,30.31491801995905,120.0230630180051
576,30.31488742057765,120.0230676035857
577,30.3148413354094,120.0230885975529
578,30.31481181038523,120.0230994139529
579,30.3147884850219,120.0230989235186
580,30.31473882312335,120.023121617533
581,30.31469771303225,120.023137003757
582,30.31464836349371,120.0231547176511
583,30.31460902382542,120.0231715076584
584,30.31457217973043,120.0231736007899
585,30.31453600722372,120.0231837419124
586,30.31449546634562,120.023187962379
587,30.31445084560134,120.0232042269007
588,30.31439968102731,120.0232248384582
589,30.31435602204966,120.0232343784891
590,30.31433291715931,120.0232425681908
591,30.31426999430829,120.0232663059597
592,30.31423696389422,120.0232713666673
593,30.31418925252587,120.0232853042069
594,30.31415612783135,120.0232917877282
595,30.31412359468708,120.0233045880455
596,30.3140945192716,120.0233090670496
597,30.31404054655299,120.0233286937267
598,30.31400866197792,120.0233330361326
599,30.31398004916628,120.0233510993964
600,30.31395722726643,120.0233533806179
601,30.31392551482612,120.0233635242662
602,30.31388796618678,120.0233751588906
603,30.31384498249539,120.0233970748548
604,30.31381774814531,120.0233976268584
605,30.31379216379023,120.0234127506769
606,30.31375984594055,120.0234219385695
607,30.31372351700564,120.0234267058806
608,30.31369066112842,120.0234363591714
609,30.3136644358481,120.0234439269063
610,30.31363980149418,120.0234478399608
611,30.31360424855906,120.0234564261111
612,30.31357874137067,120.0234669547071
613,30.31355672529875,120.0234727612295
614,30.31353607536141,120.0234784606508
615,30.31351290074401,120.0234873789378
616,30.31348548560218,120.0234972019437
617,30.31345322521921,120.0235046061314
618,30.31342982540129,120.0235097636918
619,30.31340776490412,120.0235148289054
620,30.31337928355053,120.0235217850367
621,30.31334718817539,120.0235315351952
622,30.31331972718492,120.0235382522379
623,30.31328802950818,120.0235538595675
624,30.31324624926477,120.0235693095365
625,30.31321154351598,120.0235770533625
626,30.31317034955168,120.0235946815339
627,30.31314445991919,120.0235976787943
628,30.31311063690101,120.0236104484753
629,30.31308304129325,120.0236160206345
630,30.31305999463775,120.0236297398523
631,30.31303071316533,120.0236309370874
632,30.31298662523923,120.0236601119784
633,30.31294637212851,120.0236686741002
634,30.31291209646847,120.0236771042564
635,30.31285645372714,120.0236962102511
636,30.31282664648495,120.0237091550705
637,30.31279639556682,120.0237242581529
638,30.31277770516425,120.0237234606958
639,30.31275177406678,120.0237382787638
640,30.31272531396434,120.0237454693596
641,30.3127076337203,120.0237445445111
642,30.31267703240687,120.0237595886475
643,30.31265012567592,120.0237732868519
644,30.31262283569083,120.0237842947314
645,30.31260371378411,120.0237898655281
646,30.31258116398254,120.0237950637375
647,30.31254829381641,120.0238080960181
648,30.3125228073315,120.023813285798
649,30.31249144848208,120.0238249077384
650,30.31246385728902,120.023834304272
651,30.31243359149482,120.0238416236086
652,30.31240943139219,120.023846946372
653,30.31238345177987,120.0238590754471
654,30.31235984903807,120.023868294733
655,30.31233611485962,120.0238755517224
656,30.31231228799077,120.0238859230784
657,30.3122928295869,120.0238928245575
658,30.31227600137639,120.0238947474947
659,30.3122503593789,120.0239059439808
660,30.31223578081644,120.0239140977932
661,30.31221743245784,120.0239195360912
662,30.31220676341875,120.0239260197298
663,30.31218715549962,120.0239318739469
664,30.31217119862561,120.023938541916
665,30.31215496031045,120.0239457794001
666,30.31212826508107,120.0239541622493
667,30.31209482394488,120.0239608121238
668,30.31207004927953,120.0239685425503
669,30.31204032020989,120.0239748879975
670,30.31200495952859,120.0239842930249
671,30.31196755563445,120.0239845690519
672,30.31193131834619,120.0239934746218
673,30.31191167072997,120.0239940211957
674,30.31187808751551,120.0240068201378
675,30.31185008370515,120.0240121368356
676,30.31182367266507,120.0240163279687
677,30.31178045556227,120.0240267681387
678,30.31175736646168,120.0240307374245
679,30.31173063966094,120.024041315254
680,30.31169976657365,120.0240474686881
681,30.31167446802363,120.0240518047699
682,30.31161206873002,120.0240700268386
683,30.31155980193298,120.0240826811528
684,30.31150218836657,120.0240928786786
685,30.3114540722589,120.024107217222
686,30.31140071463248,120.0241233005764
687,30.3113484231247,120.0241473898262
688,30.31128742519078,120.0241583984219
689,30.31122594782001,120.0241731653464
690,30.31117707389691,120.0241818854414
691,30.31113461972205,120.0241906116205
692,30.31109287894571,120.0242011703083
693,30.31104476517223,120.0242054166206
694,30.31098722068817,120.0242208242861
695,30.31093607312886,120.024232254636
696,30.31090756842191,120.0242424976737
697,30.31086135500126,120.0242404648941
698,30.31080324516424,120.0242658505477
699,30.31077472632703,120.0242829374479
700,30.31073879222197,120.0242883434501
701,30.31069275534864,120.02430396598
702,30.31063279584982,120.0243237149936
703,30.31058451226971,120.0243454310956
704,30.31050073058706,120.0243706002245
705,30.31045036043446,120.0243790652813
706,30.31037911352472,120.0243999975702
707,30.31031488091677,120.0244125248085
708,30.31025465972373,120.0244249496985
709,30.31018810464559,120.0244419534632
710,30.31011324490462,120.0244472096978
711,30.31004037863165,120.0244654067863
712,30.30997877964002,120.0244709620798
713,30.30990942751413,120.0244960674431
714,30.3098418543802,120.0245129688257
715,30.3097977603196,120.024553980946
716,30.30975225921262,120.0245643541643
717,30.30968235757839,120.0245792433227
718,30.3096265715792,120.0246071570003
719,30.30958603810942,120.0246121752205
720,30.30953038598767,120.0246247509379
721,30.30947405151313,120.0246438370748
722,30.30939551682601,120.0246698468149
723,30.30927561560204,120.024690686789
724,30.30918767321364,120.0247122736595
725,30.30909873754049,120.0247330791908
726,30.30900571793497,120.0247465866846
727,30.3089281691738,120.0247667501321
728,30.30882160349472,120.0247873157249
729,30.30874260695484,120.0248059366997
730,30.30866860048308,120.0248272815357
731,30.30861933192035,120.0248440937165
732,30.30853439864056,120.02486330746
733,30.30849011840231,120.0248681213717
734,30.30841159936415,120.0249096141903
735,30.30833524297341,120.0249359089887
736,30.30829400882144,120.0249316380557
